epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
343,2403.49,1.46511,0.81725,0.00146,0.61474,0.51569,0.49187,0.16592,2.47283,1.90157,0.00325,1.45888e-05,1.45888e-05,1.45888e-05
344,2410.01,1.42614,0.77654,0.00147,0.62644,0.51733,0.50281,0.17655,2.39289,1.88888,0.00309,1.44345e-05,1.44345e-05,1.44345e-05
345,2416.59,1.416,0.75629,0.00145,0.6099,0.50603,0.49277,0.16806,2.4292,1.9207,0.00314,1.42828e-05,1.42828e-05,1.42828e-05
346,2423.04,1.38633,0.74238,0.00145,0.60507,0.5109,0.49911,0.16589,2.44655,1.92716,0.00317,1.41336e-05,1.41336e-05,1.41336e-05
347,2429.49,1.39592,0.77445,0.00156,0.61274,0.51724,0.50688,0.1781,2.38419,1.88516,0.00305,1.39869e-05,1.39869e-05,1.39869e-05
348,2436.03,1.41595,0.76902,0.00145,0.64721,0.4929,0.51037,0.185,2.3301,1.88055,0.00294,1.38427e-05,1.38427e-05,1.38427e-05
349,2442.67,1.46959,0.83081,0.00155,0.63119,0.50306,0.5014,0.17208,2.40052,1.9048,0.00309,1.3701e-05,1.3701e-05,1.3701e-05
350,2449.12,1.41436,0.75884,0.00136,0.62584,0.51732,0.50862,0.17927,2.35518,1.89105,0.00298,1.3562e-05,1.3562e-05,1.3562e-05
351,2455.66,1.42625,0.81894,0.00154,0.64414,0.5217,0.50951,0.1705,2.42264,1.91425,0.00313,1.34254e-05,1.34254e-05,1.34254e-05
352,2462.17,1.42019,0.76327,0.0014,0.63665,0.52651,0.50698,0.17679,2.38584,1.91414,0.00306,1.32915e-05,1.32915e-05,1.32915e-05
353,2468.76,1.43426,0.77789,0.00144,0.62856,0.51095,0.50462,0.16666,2.48973,1.88408,0.0033,1.31601e-05,1.31601e-05,1.31601e-05
354,2475.22,1.45441,0.81272,0.0016,0.62694,0.50542,0.48694,0.15662,2.52406,1.88867,0.00336,1.30312e-05,1.30312e-05,1.30312e-05
355,2481.66,1.43032,0.77995,0.00148,0.62764,0.49827,0.49965,0.16161,2.51788,1.89396,0.00332,1.2905e-05,1.2905e-05,1.2905e-05
356,2488.33,1.40626,0.77111,0.00145,0.60544,0.51351,0.50304,0.17247,2.41062,1.86675,0.00312,1.27814e-05,1.27814e-05,1.27814e-05
357,2494.79,1.40264,0.76499,0.00144,0.58273,0.50938,0.49558,0.15949,2.50232,1.91092,0.00331,1.26604e-05,1.26604e-05,1.26604e-05
358,2501.24,1.40623,0.74451,0.00142,0.60515,0.5074,0.49316,0.16738,2.44302,1.90641,0.00317,1.2542e-05,1.2542e-05,1.2542e-05
359,2507.78,1.43258,0.78064,0.00147,0.63088,0.51087,0.53265,0.18804,2.35341,1.85761,0.00301,1.24262e-05,1.24262e-05,1.24262e-05
360,2514.23,1.42635,0.79329,0.00148,0.65427,0.51963,0.53999,0.19199,2.31638,1.87633,0.00293,1.2313e-05,1.2313e-05,1.2313e-05
361,2520.68,1.38181,0.74103,0.00149,0.63746,0.51075,0.53273,0.19132,2.33207,1.87179,0.00297,1.22025e-05,1.22025e-05,1.22025e-05
362,2527.26,1.41154,0.74824,0.00133,0.61412,0.53896,0.53861,0.19766,2.2853,1.8169,0.00288,1.20946e-05,1.20946e-05,1.20946e-05
